date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,yr_built,zipcode,year,house_age,city,typical_levy_rate,area_crime,school_rate,unemployment_rate,travel_time_to_work,median_household_income,total_population,median_age
2014-06-30,1309500.0,4,2.5,2680,12215,1.0,4,3,9,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-06-30,100000.0,2,1.0,930,7623,1.0,0,2,6,1942,98166,2014,81,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-02,519000.0,5,2.25,2570,13054,1.0,1,3,8,1950,98166,2014,73,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-03,395000.0,5,1.75,1840,10453,1.0,2,3,8,1948,98166,2014,75,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-08,568000.0,4,1.75,2790,17476,1.0,2,3,7,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-08,1131000.0,3,2.25,2790,13791,1.0,3,3,8,2006,98166,2014,17,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-10,410000.0,3,1.0,1470,6500,1.0,0,4,7,1953,98166,2014,70,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-11,385000.0,3,2.0,1860,7400,1.0,0,3,8,1922,98166,2014,101,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-14,239000.0,2,1.0,710,14000,1.0,0,4,6,1953,98166,2014,70,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-14,608250.0,4,2.75,3030,21780,2.0,0,3,8,1986,98166,2014,37,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-14,799950.0,6,2.75,3040,36721,1.0,3,4,9,1958,98166,2014,65,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-16,320000.0,3,2.5,1820,1855,2.0,0,3,8,2008,98166,2014,15,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-18,300000.0,4,1.5,1460,8760,1.0,0,3,7,1958,98166,2014,65,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-18,327000.0,4,1.0,1900,9000,1.0,0,4,7,1948,98166,2014,75,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-18,218450.0,2,1.0,840,7425,1.0,0,4,6,1952,98166,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-18,470000.0,4,2.25,3380,9900,1.0,2,4,8,1969,98166,2014,54,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-22,291750.0,3,2.25,1310,12825,1.0,0,3,7,1950,98166,2014,73,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-22,590000.0,3,2.25,2300,12430,1.0,2,4,8,1960,98166,2014,63,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-22,187000.0,3,2.5,1730,1803,2.0,0,3,7,2005,98166,2014,18,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-23,455000.0,4,3.0,2480,9238,1.0,0,5,7,1913,98166,2014,110,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-23,389999.0,4,2.5,1890,15770,2.0,0,4,7,1968,98166,2014,55,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-24,419000.0,3,1.75,2140,15030,1.0,0,4,7,1958,98166,2014,65,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-07-25,540000.0,4,1.5,2993,19400,2.0,0,4,7,1921,98166,2014,102,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-01,569000.0,4,1.75,2400,21196,1.0,0,5,8,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-05,452000.0,3,2.25,2600,14810,1.0,2,4,8,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-05,375000.0,3,1.5,1190,20672,1.5,3,3,7,1948,98166,2014,75,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-11,775000.0,4,2.25,4220,24186,1.0,0,3,8,1984,98166,2014,39,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-11,400000.0,3,1.0,1460,43000,1.0,0,3,7,1952,98166,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-13,368000.0,3,1.75,1750,14400,1.0,0,4,7,1951,98166,2014,72,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-18,449000.0,4,2.75,2090,14141,1.5,0,4,8,1941,98166,2014,82,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-19,925000.0,5,3.5,4050,13495,1.0,2,4,9,1988,98166,2014,35,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-19,299999.0,4,2.0,1640,7200,1.0,0,5,6,1944,98166,2014,79,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-21,805000.0,3,2.25,2860,11250,1.0,1,5,8,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-22,452500.0,3,1.75,2040,15695,1.0,0,4,8,1959,98166,2014,64,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-22,565000.0,3,2.0,2730,15677,2.5,3,3,9,1976,98166,2014,47,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-22,355000.0,4,2.0,1770,8890,1.0,0,5,6,1949,98166,2014,74,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-25,605000.0,3,2.5,2960,18600,2.0,0,3,8,1979,98166,2014,44,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-25,350000.0,4,2.0,2060,13400,1.0,2,4,8,1957,98166,2014,66,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-26,410000.0,3,2.0,1740,9300,1.0,0,4,7,1952,98166,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-27,278000.0,3,1.0,860,7632,1.0,0,3,6,1920,98166,2014,103,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-28,255000.0,3,1.5,1490,6604,1.0,0,4,6,1918,98166,2014,105,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-08-29,380000.0,3,1.75,1920,8775,1.0,0,3,7,1953,98166,2014,70,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-02,285000.0,4,1.75,1440,6720,1.0,0,5,6,1954,98166,2014,69,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-02,738000.0,5,3.5,2790,16952,2.0,2,3,10,1991,98166,2014,32,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-04,515000.0,4,2.5,2030,39049,1.0,0,4,7,1953,98166,2014,70,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-04,275000.0,3,1.5,1950,7620,1.0,0,4,7,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-04,530000.0,3,2.0,3080,17700,1.0,0,4,8,1965,98166,2014,58,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-04,229000.0,3,2.0,1760,9900,1.0,0,4,7,1943,98166,2014,80,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-05,649000.0,3,2.0,1810,17006,2.0,4,3,8,1913,98166,2014,110,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-08,359000.0,4,1.75,1680,9244,2.0,0,3,8,1991,98166,2014,32,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-10,525000.0,3,1.75,2870,26500,1.5,1,3,8,1948,98166,2014,75,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-10,549950.0,3,2.5,2080,8690,1.0,0,3,8,1974,98166,2014,49,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-10,260000.0,3,1.0,1690,13184,1.0,0,4,7,1959,98166,2014,64,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-11,1899000.0,2,2.75,3690,32044,2.0,4,3,12,1989,98166,2014,34,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-12,265000.0,3,1.5,1400,6527,1.0,0,3,7,1957,98166,2014,66,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-15,540000.0,3,2.25,2100,20018,1.0,4,3,8,1948,98166,2014,75,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-16,338995.0,3,1.75,1320,9450,1.0,0,5,7,1943,98166,2014,80,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-16,350000.0,3,2.75,3070,5280,2.0,1,3,7,1950,98166,2014,73,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-17,361810.0,3,1.75,1240,7620,1.0,0,3,7,1968,98166,2014,55,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-18,380000.0,3,2.5,1980,17342,2.0,4,3,10,1984,98166,2014,39,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-22,320600.0,3,2.0,1220,7620,1.0,0,3,6,1947,98166,2014,76,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-22,404000.0,3,1.75,1410,15210,1.0,0,3,7,1950,98166,2014,73,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-26,167000.0,3,2.0,1520,7456,1.0,0,3,7,1949,98166,2014,74,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-09-29,305000.0,4,1.0,1560,8450,1.5,0,4,6,1954,98166,2014,69,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-07,800000.0,7,6.75,7480,41664,2.0,2,3,11,1953,98166,2014,70,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-09,215000.0,3,1.0,810,5240,1.0,0,3,6,1942,98166,2014,81,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-10,292000.0,4,1.75,2130,11097,1.0,0,3,7,1952,98166,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-13,246000.0,4,2.0,1400,7632,1.5,0,5,6,1930,98166,2014,93,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-14,262500.0,3,2.0,1130,7200,1.0,0,4,6,1944,98166,2014,79,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-17,315000.0,3,2.0,1770,9685,1.0,0,3,5,1948,98166,2014,75,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-17,324450.0,3,2.0,1420,16000,1.0,0,3,7,1966,98166,2014,57,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-20,350000.0,3,1.75,2130,7500,1.0,0,4,7,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-20,640000.0,4,2.5,3420,21344,2.0,0,3,9,2002,98166,2014,21,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-21,505000.0,3,1.75,2519,8690,2.0,0,5,8,1973,98166,2014,50,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-22,360000.0,4,2.5,2050,9143,2.0,0,3,8,1992,98166,2014,31,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-22,571000.0,5,1.75,2280,43560,1.0,1,4,8,1949,98166,2014,74,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-22,481000.0,3,2.0,2580,15653,1.5,0,3,9,1990,98166,2014,33,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-23,315000.0,3,1.75,1660,8160,1.0,0,4,7,1951,98166,2014,72,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-27,360000.0,4,2.25,2620,8100,1.0,0,4,7,1964,98166,2014,59,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-27,685000.0,4,1.0,1550,15239,1.5,4,3,6,1930,98166,2014,93,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-28,350000.0,3,1.75,1900,10225,1.0,0,4,8,1963,98166,2014,60,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-28,259000.0,3,1.75,1590,7148,1.0,0,3,7,1952,98166,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-10-30,268950.0,3,1.0,1320,8100,1.0,0,3,6,1943,98166,2014,80,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-04,290000.0,4,1.75,2090,12750,1.0,0,3,8,1967,98166,2014,56,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-04,857326.0,3,3.5,3940,11632,2.0,0,3,10,2014,98166,2014,9,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-06,985000.0,2,2.5,2720,26761,2.0,4,3,7,1990,98166,2014,33,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-12,129888.0,2,1.0,710,9900,1.0,0,3,6,1943,98166,2014,80,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-12,450000.0,3,2.0,2320,17688,1.0,0,3,8,1952,98166,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-12,765000.0,4,2.5,3140,16200,1.0,1,3,9,1988,98166,2014,35,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-12,259950.0,3,1.5,1240,9500,1.0,0,4,7,1955,98166,2014,68,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-13,397950.0,4,1.75,2120,7620,2.0,0,3,8,1971,98166,2014,52,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-13,305000.0,4,2.0,2470,1831,2.0,0,3,7,2009,98166,2014,14,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-14,310000.0,5,1.75,2190,27260,1.0,0,4,7,1947,98166,2014,76,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-17,313000.0,3,1.5,1550,7260,1.5,0,2,6,1925,98166,2014,98,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-17,220000.0,3,1.0,1000,6020,1.0,0,3,6,1944,98166,2014,79,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-17,274000.0,2,1.0,820,6200,1.0,0,4,6,1954,98166,2014,69,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-17,1575000.0,3,3.0,2610,22672,1.5,4,4,8,1952,98166,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-17,554000.0,5,2.5,3440,12900,1.0,2,4,8,1958,98166,2014,65,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-19,519500.0,3,3.0,2390,19454,1.5,0,3,8,2008,98166,2014,15,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-20,297000.0,4,1.75,1790,5341,1.0,0,4,7,1951,98166,2014,72,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-21,250000.0,2,1.0,1420,21158,1.0,0,3,7,1953,98166,2014,70,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-22,268750.0,4,1.0,800,8775,1.0,0,3,6,1943,98166,2014,80,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-23,180250.0,2,0.75,900,9600,1.0,0,3,6,1941,98166,2014,82,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-11-29,226000.0,3,1.0,1520,7200,1.0,0,3,7,1954,98166,2014,69,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-01,1637500.0,3,3.5,4660,21164,2.0,4,3,12,1975,98166,2014,48,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-02,570000.0,6,2.5,3370,15625,1.0,0,3,8,1964,98166,2014,59,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-10,650000.0,3,2.25,2150,21235,1.0,3,4,8,1959,98166,2014,64,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-10,381000.0,3,2.0,1770,14400,1.0,0,4,8,1959,98166,2014,64,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-16,353750.0,4,2.0,1710,7490,2.0,0,3,7,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-17,228900.0,4,1.5,1570,8775,1.0,0,3,7,1943,98166,2014,80,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-23,275000.0,3,1.0,1290,11250,1.0,0,3,7,1956,98166,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-23,887500.0,3,3.0,4230,54977,2.0,3,3,9,1951,98166,2014,72,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-30,355000.0,4,1.5,2230,11536,1.0,1,4,7,1954,98166,2014,69,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-31,327500.0,3,2.5,1820,1866,2.0,0,3,8,2008,98166,2014,15,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-12-31,755000.0,3,3.25,3450,15586,2.0,0,3,11,1989,98166,2014,34,Seattle,0.10289999999999999,"40,649",0.5341463,0.064,26.4,"65,374","21,087",43.2
2014-05-02,257950.0,3,1.75,1370,5858,1.0,0,3,7,1987,98198,2014,36,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-05,210000.0,5,2.0,2050,10200,1.0,0,3,6,1956,98198,2014,67,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-05,232000.0,2,1.0,1200,8063,1.0,0,4,6,1958,98198,2014,65,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-06,407000.0,4,2.25,2810,23400,1.0,1,3,7,1958,98198,2014,65,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-06,279900.0,3,1.75,1580,8151,1.0,1,4,7,1962,98198,2014,61,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-14,175000.0,2,1.0,1170,8925,1.0,2,3,6,1911,98198,2014,112,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-16,174500.0,2,1.0,1010,5200,1.0,0,3,7,1955,98198,2014,68,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-16,375000.0,4,2.5,2790,7956,2.0,0,3,9,2005,98198,2014,18,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-19,485000.0,3,1.75,2200,7706,2.0,2,3,7,1908,98198,2014,115,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-20,210000.0,4,1.75,2180,28710,1.0,0,3,8,1950,98198,2014,73,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-21,195000.0,2,1.0,1080,3899,1.0,0,4,8,1972,98198,2014,51,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-21,189650.0,2,1.75,1100,7600,1.0,0,3,6,1980,98198,2014,43,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-21,405000.0,3,1.75,2470,9620,1.0,1,4,7,1962,98198,2014,61,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-22,604700.0,4,2.75,2750,14982,1.0,3,3,9,1981,98198,2014,42,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-22,361000.0,3,1.0,1100,4046,1.5,4,4,6,1922,98198,2014,101,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-27,295832.0,5,1.0,1410,6400,1.0,0,5,7,1955,98198,2014,68,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-27,263900.0,3,2.5,1658,2700,2.0,0,3,8,2014,98198,2014,9,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-28,242000.0,3,1.75,1310,9645,1.0,0,3,7,1979,98198,2014,44,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-29,210000.0,3,1.75,1590,7617,2.0,0,3,7,1986,98198,2014,37,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-29,525000.0,3,3.0,2600,5238,1.5,3,3,9,1989,98198,2014,34,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-05-30,168000.0,2,1.5,1220,3568,1.5,0,4,8,1976,98198,2014,47,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-01,243000.0,3,1.75,1790,12000,1.0,0,3,7,1960,98198,2014,63,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-03,150000.0,3,1.0,1320,8220,1.0,0,3,7,1959,98198,2014,64,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-03,234000.0,2,1.0,940,5375,1.0,0,4,5,1952,98198,2014,71,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-04,250000.0,4,2.0,2120,8701,1.5,0,4,7,1960,98198,2014,63,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-05,279950.0,3,2.0,1750,9750,1.0,0,3,7,1961,98198,2014,62,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-05,425000.0,4,2.75,2440,15349,2.0,1,4,7,1957,98198,2014,66,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-06,402000.0,3,2.5,2700,9994,1.0,3,4,7,1959,98198,2014,64,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-09,255000.0,2,1.0,1200,9000,1.0,2,5,6,1917,98198,2014,106,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-10,149500.0,3,1.0,1010,9450,1.0,0,4,7,1959,98198,2014,64,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-12,259000.0,4,1.5,1490,7560,2.0,0,3,7,1966,98198,2014,57,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-12,835000.0,3,3.0,2790,12523,2.0,4,4,8,1977,98198,2014,46,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-13,210000.0,2,1.75,1440,5680,1.0,0,4,8,1978,98198,2014,45,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-18,180000.0,3,2.25,1990,6350,2.0,0,3,7,1967,98198,2014,56,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-19,240000.0,4,2.0,1790,14690,1.0,1,4,7,1960,98198,2014,63,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
2014-06-20,950000.0,3,3.25,3050,18892,1.0,4,4,8,1962,98198,2014,61,Seattle,0.10289999999999999,"40,649",0.5341463,0.091,27.4,"55,516","36,495",35.8
